session;academie;sexe;statut_du_candidat;voie;serie;diplome_specialite;nombre_d_inscrits;nombre_de_presents;nombre_d_admis_au_1er_groupe;nombre_de_refuses_au_1er_groupe;nombre_d_ajournes_passant_les_epreuves_du_2nd_groupe;nombre_d_admis_a_l_issue_du_2nd_groupe;nombre_de_refuses_a_l_issue_du_2nd_groupe;nombre_d_admis_totaux;nombre_d_admis_avec_mention_tb_avec_les_felicitations_du_jury;nombre_d_admis_avec_mention_tb_sans_les_felicitations_du_jury;nombre_d_admis_avec_mention_b;nombre_d_admis_avec_mention_ab;nombre_d_admis_sans_mention;nombre_de_refuses_totaux
2021;AMIENS;FILLES;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO SERVICES MEN;BAC PRO 33603 ESTHETIQUE COSMETIQUE PARFUMERIE;64.0;62.0;58.0;2.0;2.0;2.0;0.0;60.0;0.0;6.0;13.0;25.0;16.0;2.0
2021;AMIENS;FILLES;SCOLAIRE;BAC TECHNOLOGIQUE;STD2A;BAC STD2A SCIENCES & TECHNO. DESIGN-ARTS APPLIQUES;70.0;70.0;70.0;0.0;0.0;0.0;0.0;70.0;0.0;14.0;26.0;24.0;6.0;0.0
2021;AMIENS;FILLES;SCOLAIRE;BAC TECHNOLOGIQUE;STHR;BAC STHR SC.&TEC. HOTELLERIE-RESTAURATION;11.0;11.0;9.0;0.0;2.0;1.0;1.0;10.0;1.0;0.0;4.0;2.0;3.0;1.0
2021;AMIENS;FILLES;SCOLAIRE;BAC TECHNOLOGIQUE;STMG;BAC STMG GESTION ET FINANCE;181.0;181.0;162.0;5.0;14.0;8.0;6.0;170.0;1.0;8.0;28.0;60.0;73.0;11.0
2021;AMIENS;GARCONS;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO PRODUCTION MEN;BAC PRO 25304 AERONAUTIQUE OPTION STRUCTURE;14.0;14.0;14.0;0.0;0.0;0.0;0.0;14.0;0.0;3.0;9.0;2.0;0.0;0.0
2021;AMIENS;GARCONS;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO PRODUCTION MEN;BAC PRO 25515 SYST.NUM.OPT.C RES.INF.SYST.COMM.;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
2021;AMIENS;GARCONS;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO SERVICES MEN;BAC PRO 30001 GESTION-ADMINISTRATION;3.0;3.0;3.0;0.0;0.0;0.0;0.0;3.0;0.0;1.0;1.0;1.0;0.0;0.0
2021;AMIENS;GARCONS;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO SERVICES MEN;BAC PRO 31202 COMMERCE;28.0;26.0;23.0;1.0;2.0;1.0;1.0;24.0;0.0;2.0;5.0;11.0;6.0;2.0
2021;AMIENS;GARCONS;FORMATION CONTINUE;BAC PROFESSIONNEL;BAC PRO PRODUCTION MEN;BAC PRO 20102 PILOTE DE LIGNE DE PRODUCTION;6.0;6.0;6.0;0.0;0.0;0.0;0.0;6.0;0.0;4.0;2.0;0.0;0.0;0.0
2021;AMIENS;GARCONS;INDIVIDUEL;BAC PROFESSIONNEL;BAC PRO PRODUCTION MEN;BAC PRO 22106 CUISINE;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
2021;AMIENS;GARCONS;INDIVIDUEL;BAC PROFESSIONNEL;BAC PRO PRODUCTION MEN;BAC PRO 25510 METIERS ELECT. ENVIRON. CONNECTES;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021;AMIENS;GARCONS;INDIVIDUEL;BAC PROFESSIONNEL;BAC PRO PRODUCTION MEN;BAC PRO 25515 SYST.NUM.OPT.C RES.INF.SYST.COMM.;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021;AMIENS;GARCONS;INDIVIDUEL;BAC PROFESSIONNEL;BAC PRO SERVICES MEN;BAC PRO 31106 LOGISTIQUE;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021;AMIENS;GARCONS;INDIVIDUEL;BAC PROFESSIONNEL;BAC PRO SERVICES MEN;BAC PRO 33004 ACC.SOINS-S.PERS. OPT.EN STRUCTUR;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021;AMIENS;GARCONS;INDIVIDUEL;BAC TECHNOLOGIQUE;ST2S;BAC ST2S SCIENCES & TECHNO. SANTE & SOCIAL;3.0;3.0;2.0;1.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0;1.0
2021;AMIENS;GARCONS;INDIVIDUEL;BAC TECHNOLOGIQUE;STI2D;BAC STI2D SYSTÈME D'INFORMATION  ET NUMERIQUE;2.0;2.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0
2021;AMIENS;GARCONS;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PRODUCTION AGRI;BAC PRO AG 21001 AGRO-EQUIPEMENT;15.0;15.0;15.0;0.0;0.0;0.0;0.0;15.0;0.0;0.0;1.0;4.0;10.0;0.0
2021;AMIENS;GARCONS;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PRODUCTION AGRI;BAC PRO AG 21203 TECHN CONSEIL DE VENTE ANIMAL;8.0;8.0;8.0;0.0;0.0;0.0;0.0;8.0;0.0;0.0;1.0;4.0;3.0;0.0
2021;AMIENS;GARCONS;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PRODUCTION AGRI;BAC PRO AG 21211 COND GEST ENTR HIPPIQUE;8.0;8.0;8.0;0.0;0.0;0.0;0.0;8.0;0.0;0.0;1.0;2.0;5.0;0.0
2021;AMIENS;GARCONS;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PRODUCTION MEN;BAC PRO 22105 BOULANGER-PÂTISSIER;9.0;9.0;9.0;0.0;0.0;0.0;0.0;9.0;0.0;2.0;4.0;2.0;1.0;0.0
2021;AMIENS;GARCONS;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PRODUCTION MEN;BAC PRO 22106 CUISINE;88.0;87.0;76.0;8.0;3.0;2.0;1.0;78.0;0.0;9.0;16.0;30.0;23.0;9.0
2021;AMIENS;GARCONS;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PRODUCTION MEN;BAC PRO 23102 TRAVAUX PUBLICS;3.0;3.0;2.0;1.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;2.0;0.0;1.0
2021;AMIENS;GARCONS;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PRODUCTION MEN;BAC PRO 23405 TECHNICIEN MENUISIER AGENCEUR;60.0;60.0;53.0;4.0;3.0;3.0;0.0;56.0;0.0;7.0;7.0;15.0;27.0;4.0
2021;AMIENS;GARCONS;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PRODUCTION MEN;BAC PRO 24202 ARTIS.& MET.ART : TAPIS.D'AMEUBL;7.0;7.0;7.0;0.0;0.0;0.0;0.0;7.0;0.0;0.0;2.0;3.0;2.0;0.0
2021;AMIENS;GARCONS;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PRODUCTION MEN;BAC PRO 25106 TECHNICIEN D'USINAGE;78.0;78.0;55.0;22.0;1.0;1.0;0.0;56.0;0.0;3.0;12.0;19.0;22.0;22.0
2021;AMIENS;GARCONS;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PRODUCTION MEN;BAC PRO 25303 AERONAUTIQUE OPTION SYSTEMES;14.0;14.0;14.0;0.0;0.0;0.0;0.0;14.0;0.0;1.0;5.0;5.0;3.0;0.0
2021;AMIENS;GARCONS;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PRODUCTION MEN;BAC PRO 25406 OUVRAGES DU BATIMENT METALLERIE;14.0;14.0;10.0;2.0;2.0;1.0;1.0;11.0;0.0;0.0;2.0;3.0;6.0;3.0
2021;AMIENS;GARCONS;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PRODUCTION MEN;BAC PRO 25509 TECHNIC. FROID CONDITIONNEMT AIR;29.0;29.0;17.0;10.0;2.0;1.0;1.0;18.0;0.0;0.0;3.0;3.0;12.0;11.0
2021;AMIENS;GARCONS;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PRODUCTION MEN;BAC PRO 25510 METIERS ELECT. ENVIRON. CONNECTES;484.0;482.0;376.0;83.0;23.0;14.0;9.0;390.0;0.0;21.0;76.0;146.0;147.0;92.0
2021;AMIENS;GARCONS;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO SERVICES MEN;BAC PRO 30001 GESTION-ADMINISTRATION;216.0;215.0;167.0;36.0;12.0;8.0;4.0;175.0;0.0;3.0;32.0;55.0;85.0;40.0
2021;AMIENS;GARCONS;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO SERVICES MEN;BAC PRO 32303 ART.& MET.ART:COM.VIS.VIS.PLURI-M;35.0;35.0;28.0;6.0;1.0;1.0;0.0;29.0;0.0;1.0;7.0;14.0;7.0;6.0
2021;AMIENS;GARCONS;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO SERVICES MEN;BAC PRO 33004 ACC.SOINS-S.PERS. OPT.EN STRUCTUR;30.0;30.0;26.0;3.0;1.0;1.0;0.0;27.0;0.0;2.0;10.0;9.0;6.0;3.0
2021;AMIENS;GARCONS;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO SERVICES MEN;BAC PRO 33101 OPTIQUE LUNETTERIE;10.0;9.0;6.0;3.0;0.0;0.0;0.0;6.0;0.0;1.0;0.0;2.0;3.0;3.0
2021;AMIENS;GARCONS;SCOLAIRE;BAC TECHNOLOGIQUE;STI2D;BAC STI2D INNOVATION TECHNO.  ET ECO CONCEPTION;204.0;204.0;185.0;2.0;17.0;9.0;8.0;194.0;0.0;4.0;33.0;84.0;73.0;10.0
2021;AMIENS;GARCONS;SCOLAIRE;BAC TECHNOLOGIQUE;STMG;BAC STMG RESSOURCES HUMAINES ET COMMUNICATION;262.0;262.0;214.0;14.0;34.0;23.0;11.0;237.0;0.0;0.0;15.0;74.0;148.0;25.0
2021;BESANCON;FILLES;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO PRODUCTION AGRI;BAC PRO AG 21302 GEST MILIEUX NATURELS FAUNE;2.0;2.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;2.0;0.0;0.0
2021;BESANCON;FILLES;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO PRODUCTION AGRI;BAC PRO AG 21405 AMENAGEMENTS PAYSAGERS;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
2021;BESANCON;FILLES;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO PRODUCTION MEN;BAC PRO 22003 BIO-INDUSTRIES DE TRANSFORMATION;4.0;4.0;4.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;1.0;3.0;0.0
2021;BESANCON;FILLES;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO PRODUCTION MEN;BAC PRO 23207 INTERV. SUR PATRIMOINE BATI OPT.C;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0
2021;BESANCON;FILLES;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO PRODUCTION MEN;BAC PRO 25006 MICROTECHNIQUES;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
2021;BESANCON;FILLES;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO SERVICES MEN;BAC PRO 30001 GESTION-ADMINISTRATION;5.0;5.0;5.0;0.0;0.0;0.0;0.0;5.0;0.0;1.0;1.0;2.0;1.0;0.0
2021;BESANCON;FILLES;INDIVIDUEL;BAC PROFESSIONNEL;BAC PRO SERVICES AGRI;BAC PRO AG 33002 SERV PERS TERRIT;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021;BESANCON;FILLES;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PRODUCTION AGRI;BAC PRO AG 21203 TECHN CONSEIL DE VENTE ANIMAL;13.0;13.0;11.0;2.0;0.0;0.0;0.0;11.0;0.0;0.0;0.0;5.0;6.0;2.0
2021;BESANCON;FILLES;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PRODUCTION AGRI;BAC PRO AG 21302 GEST MILIEUX NATURELS FAUNE;10.0;10.0;10.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;1.0;4.0;5.0;0.0
2021;BESANCON;FILLES;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PRODUCTION AGRI;BAC PRO AG 21406 TEC CONS VTE PROD DES JARDINS;4.0;4.0;4.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;1.0;0.0;3.0;0.0
2021;BESANCON;FILLES;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PRODUCTION AGRI;BAC PRO AG 22107 TEC CONS VTE ALIMENTATION P.ALIM;13.0;13.0;11.0;2.0;0.0;0.0;0.0;11.0;0.0;1.0;1.0;4.0;5.0;2.0
2021;BESANCON;FILLES;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PRODUCTION MEN;BAC PRO 23005 TECHN. ETUDES BAT B ASSIST.ARCHI.;6.0;6.0;6.0;0.0;0.0;0.0;0.0;6.0;0.0;2.0;0.0;3.0;1.0;0.0
2021;BESANCON;FILLES;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PRODUCTION MEN;BAC PRO 23102 TRAVAUX PUBLICS;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0
2021;BESANCON;FILLES;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PRODUCTION MEN;BAC PRO 23304 AMENAGEMENT FINITION BATIMENT;2.0;2.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0
2021;BESANCON;FILLES;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PRODUCTION MEN;BAC PRO 24002 METIERS PRESSING BLANCHISSERIE;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
2021;BESANCON;FILLES;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PRODUCTION MEN;BAC PRO 24302 METIERS DU CUIR : MAROQUINERIE;12.0;12.0;9.0;1.0;2.0;2.0;0.0;11.0;0.0;1.0;1.0;3.0;6.0;1.0
2021;BESANCON;FILLES;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PRODUCTION MEN;BAC PRO 25408 REPARATION DES CARROSSERIES;2.0;2.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;1.0;0.0;1.0;0.0
2021;BESANCON;FILLES;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO SERVICES AGRI;BAC PRO AG 33002 SERV PERS TERRIT;239.0;231.0;219.0;12.0;0.0;0.0;0.0;219.0;0.0;4.0;42.0;92.0;81.0;12.0
2021;BESANCON;FILLES;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO SERVICES MEN;BAC PRO 31206 VENTE (PROSPECT.NEGO.SUIV.CLIENT;62.0;62.0;55.0;2.0;5.0;5.0;0.0;60.0;0.0;3.0;17.0;15.0;25.0;2.0
2021;BESANCON;FILLES;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO SERVICES MEN;BAC PRO 33101 OPTIQUE LUNETTERIE;15.0;15.0;15.0;0.0;0.0;0.0;0.0;15.0;0.0;0.0;6.0;6.0;3.0;0.0
2021;BESANCON;FILLES;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO SERVICES MEN;BAC PRO 33603 ESTHETIQUE COSMETIQUE PARFUMERIE;28.0;28.0;25.0;3.0;0.0;0.0;0.0;25.0;0.0;0.0;4.0;12.0;9.0;3.0
2021;BESANCON;FILLES;SCOLAIRE;BAC TECHNOLOGIQUE;S2TMD;BAC S2TMD MUSIQUE;3.0;3.0;3.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;1.0;2.0;0.0;0.0
2021;BESANCON;FILLES;SCOLAIRE;BAC TECHNOLOGIQUE;ST2S;BAC ST2S SCIENCES & TECHNO. SANTE & SOCIAL;288.0;288.0;274.0;2.0;12.0;7.0;5.0;281.0;0.0;8.0;66.0;111.0;96.0;7.0
2021;BESANCON;FILLES;SCOLAIRE;BAC TECHNOLOGIQUE;STI2D;BAC STI2D ARCHITECTURE ET CONSTRUCTION;5.0;5.0;4.0;0.0;1.0;0.0;1.0;4.0;0.0;0.0;0.0;3.0;1.0;1.0
2021;BESANCON;GARCONS;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO PRODUCTION AGRI;BAC PRO AG 21001 AGRO-EQUIPEMENT;19.0;18.0;15.0;3.0;0.0;0.0;0.0;15.0;0.0;0.0;2.0;1.0;12.0;3.0
2021;BESANCON;GARCONS;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO PRODUCTION AGRI;BAC PRO AG 21405 AMENAGEMENTS PAYSAGERS;44.0;42.0;39.0;3.0;0.0;0.0;0.0;39.0;0.0;3.0;14.0;16.0;6.0;3.0
2021;BESANCON;GARCONS;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO PRODUCTION MEN;BAC PRO 25005 PRODUCTIQ.MECA. OPT.DECOLLETAGE;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0
2021;BESANCON;GARCONS;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO PRODUCTION MEN;BAC PRO 25107 TECHNICIEN OUTILLEUR;9.0;9.0;7.0;1.0;1.0;0.0;1.0;7.0;0.0;0.0;2.0;4.0;1.0;2.0
2021;BESANCON;GARCONS;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO PRODUCTION MEN;BAC PRO 25406 OUVRAGES DU BATIMENT METALLERIE;6.0;6.0;6.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;3.0;3.0;0.0;0.0
2021;BESANCON;GARCONS;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO PRODUCTION MEN;BAC PRO 25510 METIERS ELECT. ENVIRON. CONNECTES;30.0;30.0;28.0;2.0;0.0;0.0;0.0;28.0;0.0;5.0;6.0;7.0;10.0;2.0
2021;BESANCON;GARCONS;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO SERVICES MEN;BAC PRO 31202 COMMERCE;43.0;43.0;39.0;3.0;1.0;1.0;0.0;40.0;0.0;3.0;6.0;20.0;11.0;3.0
2021;BESANCON;GARCONS;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO SERVICES MEN;BAC PRO 32303 ART.& MET.ART:COM.VIS.VIS.PLURI-M;6.0;6.0;3.0;3.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;1.0;2.0;3.0
2021;BESANCON;GARCONS;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO SERVICES MEN;BAC PRO 33101 OPTIQUE LUNETTERIE;2.0;2.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0
2021;BESANCON;GARCONS;FORMATION CONTINUE;BAC PROFESSIONNEL;BAC PRO PRODUCTION MEN;BAC PRO 25509 TECHNIC. FROID CONDITIONNEMT AIR;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0
2021;BESANCON;GARCONS;FORMATION CONTINUE;BAC PROFESSIONNEL;BAC PRO SERVICES MEN;BAC PRO 33101 OPTIQUE LUNETTERIE;3.0;3.0;2.0;1.0;0.0;0.0;0.0;2.0;0.0;1.0;1.0;0.0;0.0;1.0
2021;BESANCON;GARCONS;INDIVIDUEL;BAC PROFESSIONNEL;BAC PRO PRODUCTION AGRI;BAC PRO AG 21211 COND GEST ENTR HIPPIQUE;2.0;2.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;1.0;1.0;0.0
2021;BESANCON;GARCONS;INDIVIDUEL;BAC PROFESSIONNEL;BAC PRO SERVICES MEN;BAC PRO 31202 COMMERCE;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021;BESANCON;GARCONS;INDIVIDUEL;BAC TECHNOLOGIQUE;ST2S;BAC ST2S SCIENCES & TECHNO. SANTE & SOCIAL;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021;BESANCON;GARCONS;INDIVIDUEL;BAC TECHNOLOGIQUE;STMG;BAC STMG GESTION ET FINANCE;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
2021;BESANCON;GARCONS;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PRODUCTION AGRI;BAC PRO AG 21405 AMENAGEMENTS PAYSAGERS;18.0;18.0;16.0;2.0;0.0;0.0;0.0;16.0;0.0;0.0;2.0;7.0;7.0;2.0
2021;BESANCON;GARCONS;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PRODUCTION AGRI;BAC PRO AG 21406 TEC CONS VTE PROD DES JARDINS;2.0;2.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;1.0;1.0;0.0;0.0
2021;BESANCON;GARCONS;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PRODUCTION MEN;BAC PRO 22004 PROC. CHIMIE EAU PAPIERS-CARTONS;6.0;6.0;6.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;3.0;2.0;1.0;0.0
2021;BESANCON;GARCONS;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PRODUCTION MEN;BAC PRO 23005 TECHN. ETUDES BAT B ASSIST.ARCHI.;17.0;17.0;17.0;0.0;0.0;0.0;0.0;17.0;0.0;1.0;5.0;6.0;5.0;0.0
2021;BESANCON;GARCONS;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PRODUCTION MEN;BAC PRO 23207 INTERV. SUR PATRIMOINE BATI OPT.C;2.0;2.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;2.0;0.0;0.0
2021;BESANCON;GARCONS;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PRODUCTION MEN;BAC PRO 23404 TECHNICIEN CONSTRUCTEUR BOIS;25.0;25.0;23.0;1.0;1.0;1.0;0.0;24.0;0.0;0.0;5.0;12.0;7.0;1.0
2021;BESANCON;GARCONS;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PRODUCTION MEN;BAC PRO 23407 TECHNIC.FAB.BOIS ET MATERX ASSOC;24.0;23.0;21.0;2.0;0.0;0.0;0.0;21.0;0.0;3.0;5.0;11.0;2.0;2.0
2021;BESANCON;GARCONS;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PRODUCTION MEN;BAC PRO 25007 MAINTENANCE EQUIPEMENTS INDUST.;131.0;131.0;91.0;27.0;13.0;8.0;5.0;99.0;0.0;4.0;10.0;32.0;53.0;32.0
2021;BESANCON;GARCONS;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PRODUCTION MEN;BAC PRO 25214 MAINT.VEHIC.OPTA VOIT.PARTICUL.;81.0;80.0;59.0;16.0;5.0;4.0;1.0;63.0;0.0;2.0;11.0;23.0;27.0;17.0
2021;BESANCON;GARCONS;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PRODUCTION MEN;BAC PRO 25215 MAINT.VEHIC.OPTB VEHIC.TRANS.ROUT;9.0;9.0;8.0;0.0;1.0;1.0;0.0;9.0;0.0;0.0;2.0;3.0;4.0;0.0
2021;BESANCON;GARCONS;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PRODUCTION MEN;BAC PRO 25411 TECH.CHAUDRONNERIE INDUSTRIELLE;46.0;44.0;32.0;11.0;1.0;0.0;1.0;32.0;0.0;3.0;5.0;11.0;13.0;12.0
2021;BESANCON;GARCONS;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PRODUCTION MEN;BAC PRO 25510 METIERS ELECT. ENVIRON. CONNECTES;158.0;158.0;136.0;19.0;3.0;2.0;1.0;138.0;0.0;5.0;37.0;44.0;52.0;20.0
2021;BESANCON;GARCONS;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO SERVICES MEN;BAC PRO 34403 METIERS DE LA SECURITE;47.0;47.0;40.0;4.0;3.0;2.0;1.0;42.0;0.0;1.0;8.0;18.0;15.0;5.0
2021;BESANCON;GARCONS;SCOLAIRE;BAC TECHNOLOGIQUE;S2TMD;BAC S2TMD MUSIQUE;4.0;4.0;4.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;1.0;1.0;2.0;0.0
2021;BESANCON;GARCONS;SCOLAIRE;BAC TECHNOLOGIQUE;ST2S;BAC ST2S SCIENCES & TECHNO. SANTE & SOCIAL;38.0;38.0;28.0;0.0;10.0;6.0;4.0;34.0;0.0;1.0;3.0;12.0;18.0;4.0
2021;BESANCON;GARCONS;SCOLAIRE;BAC TECHNOLOGIQUE;STAV;BAC STAV AGRONOMIE ALIM ENV TERRITOI;77.0;77.0;75.0;2.0;0.0;0.0;0.0;75.0;0.0;0.0;10.0;39.0;26.0;2.0
2021;BESANCON;GARCONS;SCOLAIRE;BAC TECHNOLOGIQUE;STD2A;BAC STD2A SCIENCES & TECHNO. DESIGN-ARTS APPLIQUES;13.0;13.0;13.0;0.0;0.0;0.0;0.0;13.0;0.0;2.0;3.0;5.0;3.0;0.0
2021;BESANCON;GARCONS;SCOLAIRE;BAC TECHNOLOGIQUE;STI2D;BAC STI2D SYSTÈME D'INFORMATION  ET NUMERIQUE;114.0;114.0;106.0;2.0;6.0;3.0;3.0;109.0;0.0;3.0;9.0;48.0;49.0;5.0
2021;BESANCON;GARCONS;SCOLAIRE;BAC TECHNOLOGIQUE;STMG;BAC STMG GESTION ET FINANCE;108.0;108.0;99.0;1.0;8.0;6.0;2.0;105.0;0.0;1.0;19.0;43.0;42.0;3.0
2021;BESANCON;GARCONS;SCOLAIRE;BAC TECHNOLOGIQUE;STMG;BAC STMG MERCATIQUE (MARKETING);221.0;221.0;192.0;5.0;24.0;16.0;8.0;208.0;0.0;1.0;13.0;73.0;121.0;13.0
2021;BORDEAUX;FILLES;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO PRODUCTION MEN;BAC PRO 20102 PILOTE DE LIGNE DE PRODUCTION;8.0;7.0;7.0;0.0;0.0;0.0;0.0;7.0;0.0;2.0;4.0;0.0;1.0;0.0
2021;BORDEAUX;FILLES;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO PRODUCTION MEN;BAC PRO 24302 METIERS DU CUIR : MAROQUINERIE;2.0;2.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0
2021;BORDEAUX;FILLES;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO PRODUCTION MEN;BAC PRO 25007 MAINTENANCE EQUIPEMENTS INDUST.;2.0;2.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;1.0;1.0;0.0;0.0
2021;BORDEAUX;FILLES;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO PRODUCTION MEN;BAC PRO 25302 AERONAUTIQUE OPTION AVIONIQUE;5.0;5.0;5.0;0.0;0.0;0.0;0.0;5.0;0.0;3.0;1.0;1.0;0.0;0.0
