rentree_scolaire,denomination_principale_x,secteur,nombre_d_eleves,latitude,longitude,appariement,nature_uai_libe,numero_uai,code_departement
2020,LYCEE GENERAL PRIVE,PRIVE,109,43.89915903496471,1.8987023563009209,Parfaite,LYCEE D ENSEIGNEMENT GENERAL,0810075S,081
2020,LYCEE GENERAL,PUBLIC,790,43.69946240522033,1.8205735118560809,Parfaite,LYCEE D ENSEIGNEMENT GENERAL,0810030T,081
2020,LYCEE GENERAL ET TECHNOLOGIQUE,PUBLIC,502,43.50206813302624,2.379824539766149,Correcte,LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE,0810033W,081
2020,LYCEE GENERAL ET TECHNO. PRIVE,PRIVE,144,43.48439977541494,2.374259482946634,Parfaite,LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE,0810079W,81
2020,LPO LYCEE DES METIERS,PUBLIC,389,44.02798774749814,1.1384612622669157,Correcte,LYCEE POLYVALENT,0820004J,082
2020,LYCEE GENERAL,PUBLIC,532,44.10533875517655,1.0923666228599318,Correcte,LYCEE D ENSEIGNEMENT GENERAL,0820016X,082
2020,LYCEE GENERAL,PUBLIC,1003,44.01315407944115,1.3614574750152593,Parfaite,LYCEE D ENSEIGNEMENT GENERAL,0820020B,82
2020,LYCEE POLYVALENT,PUBLIC,1454,44.01382361970894,1.368913626779251,Parfaite,LYCEE POLYVALENT,0820021C,82
2020,LYCEE GENERAL ET TECHNO. PRIVE,PRIVE,772,44.000151022379136,1.3608673497119392,Correcte,LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE,0820044C,82
2020,LYCEE POLYVALENT,PUBLIC,673,43.96273860850747,1.2482103237512776,Correcte,LYCEE POLYVALENT,0820917B,082
2020,LYCEE POLYVALENT,PUBLIC,618,44.16001734534624,1.5530735229706818,Parfaite,LYCEE POLYVALENT,0820883P,082
2020,LYCEE POLYVALENT,PUBLIC,374,44.113639379100285,0.8965694541799542,Correcte,LYCEE POLYVALENT,0820899G,82
2020,LYCEE POLYVALENT,PUBLIC,815,47.37537909669732,-1.1817713728384345,Correcte,LYCEE POLYVALENT,0440001M,044
2020,LYCEE GEN.ET TECHNOL.PRIVE,PRIVE,677,47.36739081737388,-1.181954847786632,Correcte,LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE,0440149Y,044
2020,LYCEE GENERAL ET TECHNOLOGIQUE,PUBLIC,894,47.19676074201279,-1.4505324620466975,Moyenne,LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE,0442095N,44
2020,LYCEE GENERAL ET TECHNOLOGIQUE,PUBLIC,1004,47.482017894357504,-1.7627997916178355,Parfaite,LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE,0442207K,44
2020,LYCEE GENERAL ET TECHNOLOGIQUE,PUBLIC,1020,47.155814471199264,-1.6824500211541815,Correcte,LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE,0442309W,044
2020,LYCEE GENERAL ET TECHNOLOGIQUE,PUBLIC,916,47.279991658359705,-1.4909504595793457,Correcte,LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE,0442834S,044
2020,LYCEE POLYVALENT,PUBLIC,547,47.728293961800425,-1.3682202415696303,Parfaite,LYCEE POLYVALENT,0440005S,044
2020,LYCEE GEN.ET TECHNOL.PRIVE,PRIVE,423,47.71536718077101,-1.3767794765731127,Parfaite,LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE,0440151A,44
2020,LYCEE POLYVALENT,PUBLIC,801,47.09329800779909,-1.267820018445524,Parfaite,LYCEE POLYVALENT,0442752C,044
2020,LYCEE GEN.ET TECHNOL.PRIVE,PRIVE,1265,47.10432968513712,-1.303179358720428,MANUEL,LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE,0442273G,44
2020,LYCEE GENERAL,PUBLIC,555,47.33140984003487,-2.420509555839649,Correcte,LYCEE D ENSEIGNEMENT GENERAL,0442112G,044
2020,LYCEE GENERAL PRIVE,PRIVE,509,47.32144728659885,-2.432339937917036,Parfaite,LYCEE D ENSEIGNEMENT GENERAL,0442226F,044
2020,LYCEE GENERAL ET TECHNOLOGIQUE,PUBLIC,604,47.28741308171475,-2.3745497641162574,Parfaite,LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE,0440012Z,44
2020,LYCEE GEN.ET TECHNOL.PRIVE,PRIVE,124,47.26060900953403,-1.541370359290297,Parfaite,LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE,0442083A,044
2020,LYCEE GEN.ET TECHNOL.PRIVE,PRIVE,568,46.99374220194108,-1.8235502189487176,Parfaite,LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE,0440201E,44
2020,LYCEE GENERAL,PUBLIC,904,47.21871508140165,-1.5442505529618926,Parfaite,LYCEE D ENSEIGNEMENT GENERAL,0440021J,44
2020,LYCEE GENERAL,PUBLIC,570,47.217000945239455,-1.561009737381344,Parfaite,LYCEE D ENSEIGNEMENT GENERAL,0440022K,044
2020,LYCEE GENERAL,PUBLIC,848,47.216174628191325,-1.568769563633372,Parfaite,LYCEE D ENSEIGNEMENT GENERAL,0440024M,044
2020,LYCEE GENERAL ET TECHNOLOGIQUE,PUBLIC,974,47.2254869894435,-1.5452005346779734,Parfaite,LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE,0440029T,044
2020,LYCEE POLYVALENT,PUBLIC,599,47.2540961307008,-1.5729705683673283,Parfaite,LYCEE POLYVALENT,0440030U,44
2020,LYCEE GENERAL ET TECHNOLOGIQUE,PUBLIC,1106,47.23679414709965,-1.5124099058282097,Parfaite,LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE,0440086E,044
2020,LYCEE GENERAL PRIVE,PRIVE,551,47.23687423596032,-1.533379380609284,Correcte,LYCEE D ENSEIGNEMENT GENERAL,0440154D,44
2020,LYCEE GENERAL PRIVE,PRIVE,1025,47.236658351701216,-1.5578102838401713,Parfaite,LYCEE D ENSEIGNEMENT GENERAL,0440161L,44
2020,LYCEE GEN.ET TECHNOL.PRIVE,PRIVE,661,47.22343184688967,-1.556030503195269,Parfaite,LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE,0440163N,044
2020,LYCEE GENERAL PRIVE,PRIVE,605,47.22836530022264,-1.519516261723193,Parfaite,LYCEE D ENSEIGNEMENT GENERAL,0440166S,44
2020,LYCEE GENERAL PRIVE,PRIVE,598,47.24351476296307,-1.5622918229573295,Correcte,LYCEE D ENSEIGNEMENT GENERAL,0440172Y,44
2020,LYCEE POLYVALENT PRIVE,PRIVE,125,47.20707571353516,-1.6086194596202426,Parfaite,LYCEE POLYVALENT,0440246D,44
2020,LYCEE GENERAL ET TECHNOLOGIQUE,PUBLIC,624,47.20468895900564,-1.6099696774353849,Parfaite,LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE,0440288Z,044
2020,LYCEE POLYVALENT,PUBLIC,1474,47.18616538280837,-1.5174799567161923,Correcte,LYCEE POLYVALENT,0441552Y,44
2020,LYCEE GEN.ET TECHNOL.PRIVE,PRIVE,97,47.232575902363024,-1.5205694787085215,Parfaite,LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE,0441982R,044
2020,LYCEE GENERAL ET TECHNOLOGIQUE,PUBLIC,567,47.23134140761392,-1.5929603553867224,Correcte,LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE,0441993C,044
2020,LYC POLYVAL PRIVE DES METIERS,PRIVE,19,47.202960116784816,-1.5456801491580427,Correcte,LYCEE POLYVALENT,0442227G,44
2020,LYCEE GENERAL PRIVE,PRIVE,592,47.21877899279413,-1.5730398526932328,Parfaite,LYCEE D ENSEIGNEMENT GENERAL,0442699V,44
2020,LYCEE POLYVALENT PRIVE,PRIVE,444,47.2218832777331,-1.558899931519581,Correcte,LYCEE POLYVALENT,0442725Y,044
2020,LYCEE POLYVALENT,PUBLIC,855,47.208393577218665,-1.5329105760992363,Parfaite,LYCEE POLYVALENT,0442765S,44
2020,LYC GEN TECH PRIVE DES METIERS,PRIVE,1006,47.231708754423416,-1.5604393192938208,Correcte,LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE,0442774B,44
2020,LYCEE GENERAL PRIVE,PRIVE,310,47.43932720480139,-1.4989803200030012,Parfaite,LYCEE D ENSEIGNEMENT GENERAL,0442778F,044
2020,LYCEE POLYVALENT,PUBLIC,166,47.43544400057447,-1.507517502980304,Correcte,LYCEE POLYVALENT,0442899M,044
2020,LPO LYCEE DES METIERS,PUBLIC,903,47.25224884428174,-1.6090696887606002,Parfaite,LYCEE POLYVALENT,0442094M,044
2020,LYCEE GENERAL ET TECHNOLOGIQUE,PUBLIC,1103,47.12112715695714,-2.087090591572812,Parfaite,LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE,0441992B,44
2020,LGT LYCEE DES METIERS,PUBLIC,1045,47.18244185811753,-1.5605797575650464,Parfaite,LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE,0440062D,44
2020,LYCEE POLYVALENT PRIVE,PRIVE,789,47.18775996979996,-1.5471002786492254,Correcte,LYCEE POLYVALENT,0440274J,44
2020,LYCEE GEN.ET TECHNOL.PRIVE,PRIVE,467,47.51850078199674,-2.0389070835381147,Parfaite,LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE,0440175B,044
2020,LYCEE GEN.ET TECHNOL.PRIVE,PRIVE,713,47.24285844402288,-1.6053294255872417,Parfaite,LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE,0440176C,044
2020,LYCEE GENERAL ET TECHNOLOGIQUE,PUBLIC,1932,47.27306178257921,-2.232504824963974,Parfaite,LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE,0440069L,044
2020,LYC POLYVAL PRIVE DES METIERS,PRIVE,198,47.275530372515526,-2.234659819641128,MANUEL,LYCEE POLYVALENT,0440119R,044
2020,LYCEE GENERAL PRIVE,PRIVE,413,47.26853420950614,-2.2192895608755503,Parfaite,LYCEE D ENSEIGNEMENT GENERAL,0440177D,044
2020,LYCEE GEN.ET TECHNOL.PRIVE,PRIVE,681,47.27450617067319,-2.2084805478030347,Parfaite,LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE,0440178E,044
2020,ETABLISSEMENT EXPERIMENTAL,PUBLIC,110,47.273137018642814,-2.205320010316363,Correcte,LYCEE EXPERIMENTAL,0442286W,044
2020,LYC POLYVAL PRIVE DES METIERS,PRIVE,324,47.189743779850126,-1.5173123201131349,Parfaite,LYCEE POLYVALENT,0440256P,44
2020,LYCEE POLYVALENT PRIVE,PRIVE,245,47.20615303801964,-1.520705300478226,Parfaite,LYCEE POLYVALENT,0440279P,044
2020,LYC POLYVAL PRIVE DES METIERS,PRIVE,454,47.189743779850126,-1.5173123201131349,Parfaite,LYCEE POLYVALENT,0441653H,044
2020,LYCEE GENERAL ET TECHNOLOGIQUE,PUBLIC,973,47.36468046177799,-1.9398403603253065,Parfaite,LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE,0440077V,044
2020,LYCEE GENERAL,PUBLIC,912,47.466223023596,-0.5444200738515328,Parfaite,LYCEE D ENSEIGNEMENT GENERAL,0490001K,049
2020,LYCEE GENERAL ET TECHNOLOGIQUE,PUBLIC,1081,47.4758331148171,-0.5463698691686687,Parfaite,LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE,0490002L,049
2020,LYCEE POLYVALENT,PUBLIC,1335,47.45435034132608,-0.5569974847068891,Parfaite,LYCEE POLYVALENT,0490003M,49
2020,LYCEE GEN.ET TECHNOL.PRIVE,PRIVE,631,47.464793034590855,-0.5471397209802862,Parfaite,LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE,0490819Z,49
2020,LYCEE GENERAL PRIVE,PRIVE,681,47.46926190877361,-0.5514399538215297,Parfaite,LYCEE D ENSEIGNEMENT GENERAL,0490824E,049
2020,LYCEE GENERAL ET TECHNOLOGIQUE,PUBLIC,846,47.47102146434039,-0.5914401401004242,Parfaite,LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE,0491966W,49
2020,LYCEE GEN.ET TECHNOL.PRIVE,PRIVE,1071,47.47234534968095,-0.5558096473323988,Parfaite,LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE,0492015Z,049
2020,LYCEE GENERAL ET TECHNOLOGIQUE,PUBLIC,837,47.47567444696256,-0.5695701307031868,Parfaite,LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE,0492061Z,049
2020,LYCEE GENERAL ET TECHNOLOGIQUE,PUBLIC,465,47.489917408044526,-0.5269851587014079,Correcte,LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE,0492089E,049
2020,LYCEE POLYVALENT,PUBLIC,593,47.49133245870875,-0.5499195559262553,Parfaite,LYCEE POLYVALENT,0492123S,49
2020,LYC GEN TECH PRIVE DES METIERS,PRIVE,1050,47.46019167125144,-0.5277404925952388,Parfaite,LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE,0492407A,049
2020,LYCEE GEN.ET TECHNOL.PRIVE,PRIVE,654,47.19823198229807,-0.996455448626727,MANUEL,LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE,0490828J,49
2020,LYCEE POLYVALENT,PUBLIC,471,47.1923479188774,-0.99268040718908,Parfaite,LYCEE POLYVALENT,0492430A,049
2020,LYCEE GENERAL PRIVE,PRIVE,253,47.15643662512266,-0.6375795575597043,Parfaite,LYCEE D ENSEIGNEMENT GENERAL,0490837U,049
2020,LYCEE POLYVALENT,PUBLIC,16,47.217632892133466,-0.7277198231717157,Parfaite,LYCEE POLYVALENT,0492224B,049
2020,LPO LYCEE DES METIERS,PUBLIC,533,47.045327820745584,-0.8844494942593625,Parfaite,LYCEE POLYVALENT,0490018D,49
2020,LPO LYCEE DES METIERS,PUBLIC,922,47.06995691482097,-0.8903999177081777,Correcte,LYCEE POLYVALENT,0490054T,049
2020,LYC POLYVAL PRIVE DES METIERS,PRIVE,291,47.06391906586731,-0.8681094647641268,Parfaite,LYCEE POLYVALENT,0490904S,049
2020,LYCEE GEN.ET TECHNOL.PRIVE,PRIVE,918,47.05944910070926,-0.8777806576990039,Correcte,LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE,0492406Z,49
2020,LYCEE GENERAL ET TECHNOLOGIQUE,PUBLIC,681,47.4413691161452,-0.5285097047395081,Correcte,LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE,0492148U,049
2020,LYCEE GENERAL PRIVE,PRIVE,243,47.35993039832817,-0.8600599828892151,Correcte,LYCEE D ENSEIGNEMENT GENERAL,0490835S,049
2020,LYCEE GENERAL,PUBLIC,855,47.2552700025916,-0.0759100648449308,Parfaite,LYCEE D ENSEIGNEMENT GENERAL,0490040C,049
2020,LPO LYCEE DES METIERS,PUBLIC,338,47.24918279952321,-0.0698100320485576,Parfaite,LYCEE POLYVALENT,0490055U,049
2020,LYCEE GEN.ET TECHNOL.PRIVE,PRIVE,661,47.25809944538331,-0.0846393975707339,Parfaite,LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE,0490838V,049
2020,LYCEE TECHNOLOGIQUE PRIVE,PRIVE,75,47.25300065904593,-0.0626697460526237,Parfaite,LYCEE D ENSEIGNEMENT TECHNOLOGIQUE,0492285T,049
2020,LYCEE POLYVALENT,PUBLIC,568,47.690012433754966,-0.8775997202031189,Parfaite,LYCEE POLYVALENT,0490782J,049
2020,LYCEE GENERAL PRIVE,PRIVE,182,47.716453586380446,-0.9150106274886712,Correcte,LYCEE D ENSEIGNEMENT GENERAL,0490834R,049
2020,LYCEE POLYVALENT PRIVE,PRIVE,421,47.68052365201094,-0.8736198227992862,Parfaite,LYCEE POLYVALENT,0490840X,049
2020,LYCEE GEN.ET TECHNOL.PRIVE,PRIVE,431,47.01670195211282,-1.066241316784331,Correcte,LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE,0490952U,049
2020,LYC POLYVAL PRIVE DES METIERS,PRIVE,655,47.49002763182008,-0.5070808259281547,Correcte,LYCEE POLYVALENT,0492420P,049
2020,LYCEE GENERAL ET TECHNOLOGIQUE,PUBLIC,679,47.828207649733216,-0.6980619694286776,Parfaite,LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE,0530004S,53
2020,LYCEE GENERAL PRIVE,PRIVE,309,47.83137541398297,-0.7092974349873423,Correcte,LYCEE D ENSEIGNEMENT GENERAL,0530046M,053
2020,LYCEE POLYVALENT,PUBLIC,259,48.15215604323232,-0.3993806372392612,Parfaite,LYCEE POLYVALENT,0530949U,053
2020,LYCEE GENERAL ET TECHNOLOGIQUE,PUBLIC,1068,48.06593887069267,-0.7763004705105594,Parfaite,LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE,0530010Y,53
2020,LYCEE GENERAL ET TECHNOLOGIQUE,PUBLIC,992,48.07208407024492,-0.7615497709354053,Parfaite,LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE,0530011Z,53
2020,LGT LYCEE DES METIERS,PUBLIC,638,48.06776600923271,-0.7589294644169176,Parfaite,LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE,0530012A,053
2020,LYCEE GEN.ET TECHNOL.PRIVE,PRIVE,849,48.0741336510101,-0.7687596318723624,Parfaite,LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE,0530048P,053
2020,LYCEE GEN.ET TECHNOL.PRIVE,PRIVE,728,48.06277530698817,-0.7670095023116218,Parfaite,LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE,0530049R,053
2020,LYCEE POLYVALENT PRIVE,PRIVE,313,48.0746606868576,-0.7867003068398215,Parfaite,LYCEE POLYVALENT,0530068L,053
2020,LYCEE GENERAL ET TECHNOLOGIQUE,PUBLIC,673,48.30546506348627,-0.628930620415273,Parfaite,LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE,0530016E,053
2020,LYCEE GENERAL PRIVE,PRIVE,271,48.296251752224,-0.6156195632085173,Correcte,LYCEE D ENSEIGNEMENT GENERAL,0530052U,053
2020,LYCEE GENERAL ET TECHNOLOGIQUE,PUBLIC,678,47.95673149022385,0.1670940409437376,Correcte,LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE,0721548S,072
2020,LPO LYCEE DES METIERS,PUBLIC,793,48.17910519714522,0.653788923552024,Correcte,LYCEE POLYVALENT,0720017C,072
2020,LYCEE GENERAL PRIVE,PRIVE,107,48.18795876357445,0.6466939268395933,Parfaite,LYCEE D ENSEIGNEMENT GENERAL,0721549T,072
2020,LYCEE POLYVALENT,PUBLIC,1040,47.70685663264609,-0.0824719832313371,Correcte,LYCEE POLYVALENT,0720021G,072
2020,LYCEE GENERAL PRIVE,PRIVE,136,47.70067205684831,-0.0803875304509026,Parfaite,LYCEE D ENSEIGNEMENT GENERAL,0720833P,072
2020,LYCEE GENERAL,PUBLIC,1206,48.01026302625306,0.199867919143488,Parfaite,LYCEE D ENSEIGNEMENT GENERAL,0720029R,072
2020,LYCEE GENERAL,PUBLIC,1225,48.01336210808292,0.2045863666343727,Parfaite,LYCEE D ENSEIGNEMENT GENERAL,0720030S,072
2020,LPO LYCEE DES METIERS,PUBLIC,1303,47.99561588128597,0.2031213338438964,Correcte,LYCEE POLYVALENT,0720033V,072
2020,LYC POLYVAL PRIVE DES METIERS,PRIVE,28,48.02212274178353,0.1784075391617494,Parfaite,LYCEE POLYVALENT,0720822C,072
2020,LYCEE GEN.ET TECHNOL.PRIVE,PRIVE,1151,48.00346274950421,0.2000610204975125,Parfaite,LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE,0720837U,072
2020,LYCEE POLYVALENT,PUBLIC,1040,47.98235933661047,0.2280772795655614,Parfaite,LYCEE POLYVALENT,0721094Y,072
2020,LYCEE GENERAL ET TECHNOLOGIQUE,PUBLIC,1178,47.99311832347871,0.1966327867834134,Parfaite,LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE,0721493G,072
2020,LYC POLYVAL PRIVE DES METIERS,PRIVE,686,48.00010482678629,0.2134420910496813,Parfaite,LYCEE POLYVALENT,0721684P,072
2020,LYCEE POLYVALENT,PUBLIC,256,48.34872303042512,0.3626462254272021,Parfaite,LYCEE POLYVALENT,0720027N,072
2020,LYCEE GENERAL ET TECHNOLOGIQUE,PUBLIC,448,47.69897526750431,0.4129213864522583,Correcte,LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE,0720012X,072
2020,LYCEE POLYVALENT PRIVE,PRIVE,150,47.98308908724977,0.1392306173358581,Parfaite,LYCEE POLYVALENT,0721478R,072
2020,LPO LYCEE DES METIERS,PUBLIC,686,47.838831989931776,-0.3408625882494436,Parfaite,LYCEE POLYVALENT,0720048L,072
2020,LYCEE POLYVALENT PRIVE,PRIVE,165,47.84166845944233,-0.3366936271348902,Parfaite,LYCEE POLYVALENT,0720843A,072
2020,LYCEE GENERAL ET TECHNOLOGIQUE,PUBLIC,376,48.19491456773308,-0.121389531427583,MANUEL,LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE,0720055U,072
2020,LYCEE POLYVALENT PRIVE,PRIVE,1075,46.83526159087708,-1.8777764473144325,Parfaite,LYCEE POLYVALENT,0850142T,085
2020,LYCEE GENERAL ET TECHNOLOGIQUE,PUBLIC,1013,46.854039759316905,-1.8699884884018496,Parfaite,LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE,0851346B,85
2020,LYCEE GENERAL ET TECHNOLOGIQUE,PUBLIC,336,46.68501072219995,-1.049192364400299,Correcte,LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE,0850006V,085
2020,LYCEE POLYVALENT PRIVE,PRIVE,495,46.68616686097139,-1.052399359267013,Parfaite,LYCEE POLYVALENT,0850135K,085
2020,LYCEE POLYVALENT,PUBLIC,605,46.46802733680663,-0.817133483793653,Parfaite,LYCEE POLYVALENT,0850068M,085
2020,LYC POLYVAL PRIVE DES METIERS,PRIVE,547,46.46785548345272,-0.8138048789641805,Parfaite,LYCEE POLYVALENT,0851344Z,085
2020,LYCEE GENERAL ET TECHNOLOGIQUE,PUBLIC,1126,46.67071876469693,-1.4447953483219604,Correcte,LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE,0850025R,85
2020,LPO LYCEE DES METIERS,PUBLIC,489,46.65845323886824,-1.433493686759219,Parfaite,LYCEE POLYVALENT,0850027T,85
2020,LYCEE PROFESSIONNEL,PUBLIC,40,46.67421847152482,-1.4419439014403423,Parfaite,LYCEE PROFESSIONNEL,0850028U,085
2020,LYC POLYVAL PRIVE DES METIERS,PRIVE,1028,46.68408647820199,-1.4217450811868697,Correcte,LYCEE POLYVALENT,0850130E,085
2020,LYCEE GENERAL ET TECHNOLOGIQUE,PUBLIC,897,46.6749319402564,-1.4056833164244755,Parfaite,LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE,0851401L,085
2020,LYCEE GEN.ET TECHNOL.PRIVE,PRIVE,1139,46.689897695118106,-1.4380384250649063,Parfaite,LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE,0851642Y,085
2020,LYCEE GEN.ET TECHNOL.PRIVE,PRIVE,799,46.86850847242269,-1.0233524880177325,Correcte,LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE,0850076W,085
2020,LYCEE POLYVALENT,PUBLIC,430,46.86086529725488,-1.0237095387523345,Parfaite,LYCEE POLYVALENT,0851400K,085
2020,LYCEE GENERAL ET TECHNOLOGIQUE,PUBLIC,856,46.50544816259638,-1.7774698092823549,Parfaite,LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE,0850032Y,085
2020,LYCEE POLYVALENT PRIVE,PRIVE,828,46.51246861840468,-1.7655838845597105,Parfaite,LYCEE POLYVALENT,0850133H,085
2020,LYCEE POLYVALENT,PUBLIC,492,46.454013291978335,-1.1606361226205917,Parfaite,LYCEE POLYVALENT,0850016F,085
2020,LYCEE POLYVALENT PRIVE,PRIVE,335,46.45723990972335,-1.163743664142607,Correcte,LYCEE POLYVALENT,0850077X,85
2020,LYCEE POLYVALENT PRIVE,PRIVE,387,46.98109861074881,-1.314144514540623,Correcte,LYCEE POLYVALENT,0850136L,85
2020,LYCEE POLYVALENT,PUBLIC,1046,46.97220116144029,-1.303859436572779,Moyenne,LYCEE POLYVALENT,0851390Z,085
2020,LYCEE GEN.ET TECHNOL.PRIVE,PRIVE,443,46.77360809068554,-0.838277878317445,Correcte,LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE,0850079Z,085
2020,LYCEE GENERAL PRIVE,PRIVE,60,46.71130681785299,-1.114150564012051,Parfaite,LYCEE D ENSEIGNEMENT GENERAL,0850118S,085
2020,LYCEE GEN.ET TECHNOL.PRIVE,PRIVE,518,46.95931615742295,-0.8910764823946445,Parfaite,LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE,0850086G,085
2020,LYCEE POLYVALENT,PUBLIC,162,44.38877785168884,6.651860207203217,Parfaite,LYCEE POLYVALENT,0040003G,4
2020,LYCEE GENERAL ET TECHNOLOGIQUE,PUBLIC,655,44.10080292047132,6.234040842192244,MANUEL,LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE,0040027H,004
2020,LYCEE POLYVALENT PRIVE,PRIVE,77,44.09137190685095,6.241189866814093,Parfaite,LYCEE POLYVALENT,0040034R,004
2020,LYCEE GENERAL ET TECHNOLOGIQUE,PUBLIC,550,44.073765764120616,6.181939481637232,Parfaite,LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE,0040490L,004
2020,LYCEE GENERAL ET TECHNOLOGIQUE,PUBLIC,860,43.83780465789432,5.78133675253913,MANUEL,LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE,0040010P,4
2020,LYCEE POLYVALENT,PUBLIC,704,43.82993816386269,5.797810545041844,Parfaite,LYCEE POLYVALENT,0040533H,4
2020,LPO LYCEE DES METIERS,PUBLIC,403,44.182252228728174,5.946680599496812,Parfaite,LYCEE POLYVALENT,0040023D,004
2020,LYCEE POLYVALENT,PUBLIC,1513,43.51129104740204,5.460386927113972,Parfaite,LYCEE POLYVALENT,0130001F,013
2020,LYCEE GENERAL ET TECHNOLOGIQUE,PUBLIC,1600,43.53414586153277,5.459793503829646,Parfaite,LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE,0130002G,013
2020,LYCEE POLYVALENT,PUBLIC,1244,43.52866808228108,5.454919557343631,Parfaite,LYCEE POLYVALENT,0130003H,013
2020,LYCEE GENERAL PRIVE,PRIVE,810,43.51197305485484,5.43403036198567,Parfaite,LYCEE D ENSEIGNEMENT GENERAL,0131319N,13
2020,LYCEE GENERAL PRIVE,PRIVE,158,43.5304262568344,5.450930525268522,Parfaite,LYCEE D ENSEIGNEMENT GENERAL,0131320P,013
2020,LYCEE POLYVALENT PRIVE LYCEE D,PRIVE,165,43.53386379746512,5.450219803674986,Correcte,LYCEE POLYVALENT,0131391S,013
2020,LYCEE GEN.ET TECHNOL.PRIVE,PRIVE,873,43.528432872097824,5.453299968876162,Parfaite,LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE,0131862D,013
2020,LYCEE POLYVALENT PRIVE,PRIVE,78,43.5317759048794,5.446209973241101,Parfaite,LYCEE POLYVALENT,0133395V,013
2020,LYCEE DES METIERS PRIVE,PRIVE,172,43.52972143733798,5.437505553182978,MANUEL,LYCEE POLYVALENT,0133425C,013
2020,LYCEE GENERAL ET TECHNOLOGIQUE,PUBLIC,1483,43.47970016002568,5.41167007890441,Parfaite,LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE,0133525L,013
